링크ID,시작노드ID,종료노드ID,시작노드명,종료노드명,도로명,지도거리,표준링크수,기본도로여부,권역코드,권역코드명,소통등급구분코드,소통등급구분코드명,소통제공여부
2270006100,2270001900,2270002200,하남JC남측(서울외곽순환),하남JC 동측(중부선 본선),제1순환고속도로 구리방향→중부고속도로 호법JC방향 연결램프,629.0,,N,,,20,시내,Y
2270007100,2270004100,2270002400,상일IC 남측(외곽순환선 판교방면),하남JC 서측(중부선 본선),제1순환고속도로,1680.0,1,N,,,10,도시고속,Y
2270007200,2270002400,2270004100,하남JC 서측(중부선 본선),상일IC 남측(외곽순환선 판교방면),제1순환고속도로,1671.0,1,N,,,10,도시고속,Y
2270008500,2270003500,2270003800,초이동,상일동동아아파트입구,천호대로,864.0,1,Y,124,강동구,20,시내,Y
2270008600,2270003800,2270003500,상일동동아아파트입구,초이동,천호대로,864.0,1,Y,124,강동구,20,시내,Y
2270009000,2270003800,2270003900,상일동동아아파트입구,시계(천호대로),천호대로,207.0,1,Y,124,강동구,20,시내,Y
2270009100,2270003900,2270003800,시계(천호대로),상일동동아아파트입구,천호대로,207.0,1,Y,124,강동구,20,시내,Y
2270009200,1240018600,2270003900,상일초교,시계(천호대로),천호대로,56.0,1,Y,124,강동구,20,시내,Y
2270010200,2270004100,1240001300,상일IC 남측(외곽순환선 판교방면),상일IC북측,제1순환고속도로,853.0,2,N,,,10,도시고속,Y
2270010300,1240001300,2270004100,상일IC북측,상일IC 남측(외곽순환선 판교방면),제1순환고속도로,853.0,2,N,,,10,도시고속,Y
2270010400,2270004400,2270004500,상일IC동측,풍산사거리,조정대로,34.0,,N,,,20,시내,N
2270010500,2270004500,2270004400,풍산사거리,상일IC동측,조정대로,34.0,,N,,,20,시내,N
2280029100,2280011900,2280013200,기흥IC 남측(본선),기흥IC 북측(본선),경부고속도로,372.0,,N,,,10,도시고속,Y
2280029200,2280013200,2280011900,기흥IC 북측(본선),기흥IC 남측(본선),경부고속도로,372.0,,N,,,10,도시고속,Y
2280043000,2280019400,2280018500,양지IC 동측(본선),양지IC 서측(본선),영동고속도로,697.0,1,N,,,10,도시고속,Y
2280043201,2280022501,2280022500,용인휴게소,용인IC 동측(본선),영동고속도로,1985.0,1,N,,,10,도시고속,Y
2280043202,2280018500,2280022501,양지IC 서측(본선),용인휴게소,영동고속도로,5444.0,1,N,,,10,도시고속,Y
2280043301,2280022500,2280022502,용인IC 동측(본선),용인휴게소,영동고속도로,3318.0,1,N,,,10,도시고속,Y
2280043302,2280022502,2280018500,용인휴게소,양지IC 서측(본선),영동고속도로,4114.0,1,N,,,10,도시고속,Y
2280046200,2280013200,2280024200,기흥IC 북측(본선),수원IC 남측(본선),경부고속도로,4496.0,,N,,,10,도시고속,Y
2280046301,2280024200,2280013201,수원IC 남측(본선),기흥휴게소,경부고속도로,3630.0,,N,,,10,도시고속,Y
2280052400,2280022800,2280022500,용인IC 서측(본선),용인IC 동측(본선),영동고속도로,586.0,1,N,,,10,도시고속,Y
2280052500,2280022500,2280022800,용인IC 동측(본선),용인IC 서측(본선),영동고속도로,586.0,1,N,,,10,도시고속,Y
2280054600,2280022800,2280024600,용인IC 서측(본선),마성IC 남측 분기점,영동고속도로,1640.0,1,N,,,10,도시고속,Y
2280054700,2280024600,2280022800,마성IC 남측 분기점,용인IC 서측(본선),영동고속도로,1642.0,1,N,,,10,도시고속,Y
2280057500,2280024200,2280026500,수원IC 남측(본선),수원IC 북측(본선),경부고속도로,560.0,,N,,,10,도시고속,Y
2280059801,2280029400,2280024600,마성IC 서측 분기점,마성IC 남측 분기점,영동고속도로,4047.0,1,N,,,10,도시고속,Y
2280064500,2280026500,2280029000,수원IC 북측(본선),신갈JC 남측(경부선 본선),경부고속도로,1748.0,,N,,,10,도시고속,Y
2280064600,2280029000,2280026500,신갈JC 남측(경부선 본선),수원IC 북측(본선),경부고속도로,1748.0,,N,,,10,도시고속,Y
2280067800,2280029700,2280029400,신갈JC 동측(영동선 본선),마성IC 서측 분기점,영동고속도로,4137.0,1,N,,,10,도시고속,Y
2280067900,2280030000,2280029000,신갈JC 북측(경부선 본선),신갈JC 남측(경부선 본선),경부고속도로,1197.0,,N,,,10,도시고속,Y
2280068000,2280029000,2280030000,신갈JC 남측(경부선 본선),신갈JC 북측(경부선 본선),경부고속도로,1197.0,,N,,,10,도시고속,Y
2280068300,2280029600,2280029700,신갈JC 서측(영동선 본선),신갈JC 동측(영동선 본선),영동고속도로,941.0,1,N,,,10,도시고속,Y
2280068400,2280029700,2280029600,신갈JC 동측(영동선 본선),신갈JC 서측(영동선 본선),영동고속도로,939.0,1,N,,,10,도시고속,Y
2280071601,2280030001,2060002901,죽전휴게소,서울T/G,경부고속도로,3286.0,,N,,,10,도시고속,Y
1160015002,1160033600,1160035500,거리공원길_진입로,산업안전협회,공원로,148.0,1,Y,116,구로구,20,시내,Y
1160015001,1160033200,1160033600,구로거리공원동,거리공원길_진입로,공원로,49.0,1,Y,116,구로구,20,시내,Y
1160015003,1160035500,1160039000,산업안전협회,미래초교,공원로,243.0,1,Y,116,구로구,20,시내,Y
1160013001,1160003900,1160027500,거리공원오거리,거리공원오거리,공원로,83.0,1,Y,116,구로구,20,시내,Y
1130005103,1130036300,1130037800,평화의공원입구삼거리,마포농수산물시장,농수산시장로,248.0,1,Y,113,마포구,20,시내,Y
1130005002,1130036300,1130034500,평화의공원입구삼거리,내부순환입구교차로,농수산시장로,213.0,1,Y,113,마포구,20,시내,Y
1130005003,1130037800,1130036300,마포농수산물시장,평화의공원입구삼거리,농수산시장로,248.0,1,Y,113,마포구,20,시내,Y
1130005102,1130034600,1130036300,내부순환입구교차로,평화의공원입구삼거리,농수산시장로,211.0,1,Y,113,마포구,20,시내,Y
1130025000,1130007300,1130045800,디지털미디어시티입구,월드컵파크4단지,상암산로,264.0,1,Y,113,마포구,20,시내,Y
1130072100,1130048700,1130047500,MBC미디어센터,디지털미디어시티,상암산로,342.0,1,Y,113,마포구,20,시내,Y
1130026302,1130047500,1130047100,디지털미디어시티,DMC 이안상암1단지,상암산로,91.0,1,Y,113,마포구,20,시내,Y
2280071602,2280030000,2280030001,신갈JC 북측(경부선 본선),죽전휴게소,경부고속도로,4478.0,,N,,,10,도시고속,Y
2280216000,2280076100,2280076000,원천지하차도,흥덕IC,용인서울고속도로,833.0,1,N,,,10,도시고속,Y
2280216100,2280076000,2280076100,흥덕IC,원천지하차도,용인서울고속도로,839.0,1,N,,,10,도시고속,Y
2280216200,2280076200,2030014900,원천지하차도,광교IC,용인서울고속도로,989.0,1,N,,,10,도시고속,Y
2280216500,2280077100,2280077000,고기터널,고기터널,용인서울고속도로,871.0,1,N,,,10,도시고속,Y
2280216600,2280077000,2280077100,고기터널,고기터널,용인서울고속도로,883.0,1,N,,,10,도시고속,Y
2280216900,2280076800,2280076500,서수지영업소,서수지IC,용인서울고속도로,917.0,1,N,,,10,도시고속,Y
2280217100,2280076500,2280076800,서수지IC,서수지영업소,용인서울고속도로,919.0,1,N,,,10,도시고속,Y
2280251100,2280098200,2280011900,기흥동탄IC,기흥IC 남측(본선),경부고속도로,301.0,,N,,,10,도시고속,Y
2280251400,2280098200,2330159900,기흥동탄IC,기흥동탄IC,경부고속도로,605.0,,N,,,10,도시고속,Y
2300019200,2300008700,2300008500,호법JC 서측(영동선 본선),호법JC 동측(영동선 본선),영동고속도로,1261.0,1,N,,,10,도시고속,Y
2300019300,2300008500,2300008700,호법JC 동측(영동선 본선),호법JC 서측(영동선 본선),영동고속도로,1254.0,1,N,,,10,도시고속,Y
2300019500,2300009800,2300008300,호법JC 북측(중부선 본선),호법JC 남측(중부선 본선),중부고속도로,1333.0,1,N,,,10,도시고속,Y
2300020401,2300010500,2300008500,이천IC 서측(본선),호법JC 동측(영동선 본선),영동고속도로,5645.0,1,N,,,10,도시고속,Y
2300021201,2300009700,2300008700,덕평IC 동측(본선),호법JC 서측(영동선 본선),영동고속도로,4885.0,1,N,,,10,도시고속,Y
2300022400,2300009700,2300009900,덕평IC 동측(본선),덕평IC 서측(본선),영동고속도로,456.0,1,N,,,10,도시고속,Y
2300022500,2300009900,2300009700,덕평IC 서측(본선),덕평IC 동측(본선),영동고속도로,470.0,1,N,,,10,도시고속,Y
2300023401,2370005602,2300010100,여주휴게소,이천IC 동측(본선),영동고속도로,5722.0,1,N,,,10,도시고속,Y
2300023402,2370005600,2370005602,여주JC 서측(영동선 본선),여주휴게소,영동고속도로,1691.0,1,N,,,10,도시고속,Y
2300023501,2300010100,2370005601,이천IC 동측(본선),여주휴게소,영동고속도로,6625.0,1,N,,,10,도시고속,Y
2300023502,2370005601,2370005600,여주휴게소,여주JC 서측(영동선 본선),영동고속도로,783.0,1,N,,,10,도시고속,Y
2300024000,2300010500,2300010100,이천IC 서측(본선),이천IC 동측(본선),영동고속도로,598.0,1,N,,,10,도시고속,Y
2300026200,2300009800,2300012200,호법JC 북측(중부선 본선),마장JC 남측(중부선 본선),중부고속도로,1547.0,1,N,,,10,도시고속,Y
2300026300,2300012200,2300009800,마장JC 남측(중부선 본선),호법JC 북측(중부선 본선),중부고속도로,1540.0,1,N,,,10,도시고속,Y
2300027001,2280019400,2300009900,양지IC 동측(본선),덕평IC 서측(본선),영동고속도로,6327.0,1,N,,,10,도시고속,Y
2300027101,2300009900,2280019400,덕평IC 서측(본선),양지IC 동측(본선),영동고속도로,6345.0,1,N,,,10,도시고속,Y
2300029200,2300013300,2300012200,마장JC 북측(제2중부선 연결로),마장JC 남측(중부선 본선),중부고속도로,307.0,1,N,,,10,도시고속,Y
2300029300,2300012200,2300013300,마장JC 남측(중부선 본선),마장JC 북측(제2중부선 연결로),중부고속도로,306.0,1,N,,,10,도시고속,Y
2300032802,2300013301,2300013300,이천휴게소,마장JC 북측(제2중부선 연결로),중부고속도로,1177.0,1,N,,,10,도시고속,Y
2300032900,2300013300,2300015300,마장JC 북측(제2중부선 연결로),서이천IC 남측(본선),중부고속도로,2811.0,1,N,,,10,도시고속,Y
2300036000,2300016500,2300015300,서이천IC 북측(본선),서이천IC 남측(본선),중부고속도로,702.0,1,N,,,10,도시고속,Y
2300036100,2300015300,2300016500,서이천IC 남측(본선),서이천IC 북측(본선),중부고속도로,702.0,1,N,,,10,도시고속,Y
2300037801,2270000100,2300013300,산곡JC 북측(본선),마장JC 북측(제2중부선 연결로),제2중부고속도로,30821.0,1,N,,,10,도시고속,Y
2300038102,2300013300,2300016501,마장JC 북측(제2중부선 연결로),이천휴게소,제2중부고속도로,4844.0,1,N,,,10,도시고속,Y
2300041201,2300016500,2340001700,서이천IC 북측(본선),곤지암IC 남측(본선),중부고속도로,9925.0,1,N,,,10,도시고속,Y
2300041301,2340001700,2300016500,곤지암IC 남측(본선),서이천IC 북측(본선),중부고속도로,9930.0,1,N,,,10,도시고속,Y
2310007300,2310003200,2310002700,안성IC 북측(본선),안성IC 남측(본선),경부고속도로,602.0,,N,,,10,도시고속,Y
2310007400,2310002700,2310003200,안성IC 남측(본선),안성IC 북측(본선),경부고속도로,602.0,,N,,,10,도시고속,Y
2310026700,2310012000,2310012700,서안성IC 동측(본선),서안성IC 서측(본선),평택음성고속도로,590.0,1,N,,,10,도시고속,Y
2310027700,2140014600,2310014000,안성JC 남측(경부선 본선),안성JC 북측(경부선 본선),경부고속도로,963.0,,N,,,10,도시고속,Y
2310027800,2310014000,2140014600,안성JC 북측(경부선 본선),안성JC 남측(경부선 본선),경부고속도로,963.0,,N,,,10,도시고속,Y
2310028100,2310012500,2140015500,송탄IC 동측(본선),송탄IC 서측(본선),평택음성고속도로,631.0,1,N,,,10,도시고속,Y
2310028200,2140015500,2310012500,송탄IC 서측(본선),송탄IC 동측(본선),평택음성고속도로,631.0,1,N,,,10,도시고속,Y
2310028700,2310012800,2310013300,안성JC 서측(평택음성선 본선),안성JC 동측(평택음성선 본선),평택음성고속도로,1166.0,1,N,,,10,도시고속,Y
2310028800,2310013300,2310012800,안성JC 동측(평택음성선 본선),안성JC 서측(평택음성선 본선),평택음성고속도로,1168.0,1,N,,,10,도시고속,Y
2310029101,2310013300,2310012700,안성JC 동측(평택음성선 본선),서안성IC 서측(본선),평택음성고속도로,1136.0,1,N,,,10,도시고속,Y
2310050900,2310022100,2310021600,일죽IC 북측(본선),일죽IC 남측(본선),중부고속도로,577.0,1,N,,,10,도시고속,Y
2310051000,2310021600,2310022100,일죽IC 남측(본선),일죽IC 북측(본선),중부고속도로,577.0,1,N,,,10,도시고속,Y
2310052701,2300008300,2310022100,호법JC 남측(중부선 본선),일죽IC 북측(본선),중부고속도로,15711.0,1,N,,,10,도시고속,Y
2310052801,2310022100,2300008300,일죽IC 북측(본선),호법JC 남측(중부선 본선),중부고속도로,15707.0,1,N,,,10,도시고속,Y
2310207500,2310012000,2310077700,서안성IC 동측(본선),남안성IC,평택음성고속도로,9483.0,1,N,,,10,도시고속,Y
1130026401,1130045800,1130047100,월드컵파크4단지,DMC 이안상암1단지,상암산로,220.0,1,Y,113,마포구,20,시내,Y
1130026301,1130047100,1130045800,DMC 이안상암1단지,월드컵파크4단지,상암산로,220.0,1,Y,113,마포구,20,시내,Y
1130026402,1130047100,1130047500,DMC 이안상암1단지,디지털미디어시티,상암산로,91.0,1,Y,113,마포구,20,시내,Y
1130024900,1130045800,1130007300,월드컵파크4단지,디지털미디어시티입구,상암산로,264.0,1,Y,113,마포구,20,시내,Y
1130072000,1130047500,1130048700,디지털미디어시티,MBC미디어센터,상암산로,342.0,1,Y,113,마포구,20,시내,Y
1090003300,1090001700,1090006300,창일중학교,녹천지하보차도,노해로66길,469.0,1,Y,109,도봉구,20,시내,Y
1090005000,1090001700,1090007900,창일중학교,이마트,노해로66길,215.0,1,Y,109,도봉구,20,시내,Y
1090003400,1090006300,1090001700,녹천지하보차도,창일중학교,노해로66길,469.0,1,Y,109,도봉구,20,시내,Y
1090004900,1090007900,1090001700,이마트,창일중학교,노해로66길,217.0,1,Y,109,도봉구,20,시내,Y
1180050800,1160043600,1180018500,신도림역교차로,신도림역입구,도영로,62.0,1,Y,118,영등포구,20,시내,Y
1180063600,1180022400,1180023500,영등포 푸르지오,대우드림타운,도영로,404.0,1,Y,118,영등포구,20,시내,Y
1180051500,1180018500,1180018900,신도림역입구,대방교,도영로,89.0,1,Y,118,영등포구,20,시내,Y
1180061700,1180023500,1180022300,대우드림타운,대우드림빌앞,도영로,196.0,1,Y,118,영등포구,20,시내,Y
2310236000,2310098900,2310099200,휴게소,남안성IC,평택음성고속도로,2179.0,1,N,,,10,도시고속,Y
2310236200,2310099200,2310098900,남안성IC,휴게소,평택음성고속도로,2182.0,1,N,,,10,도시고속,Y
2310236600,2310098900,2310099100,휴게소,금광1터널,평택음성고속도로,2247.0,1,N,,,10,도시고속,Y
2310236700,2310099100,2310098900,금광1터널,휴게소,평택음성고속도로,2241.0,1,N,,,10,도시고속,Y
2310236800,2310099100,2310099300,금광1터널,금광1터널,평택음성고속도로,810.0,1,N,,,10,도시고속,Y
2310237000,2790031700,2310099000,안진터널,안진터널,평택음성고속도로,2396.0,1,N,,,10,도시고속,Y
2310237200,2310099700,2310099000,금광3터널,안진터널,평택음성고속도로,4515.0,1,N,,,10,도시고속,Y
2310237400,2310099700,2310099600,금광3터널,금광3터널,평택음성고속도로,527.0,1,N,,,10,도시고속,Y
2310237500,2310099600,2310099700,금광3터널,금광3터널,평택음성고속도로,519.0,1,N,,,10,도시고속,Y
2310237600,2310099300,2310099400,금광1터널,금광2터널,평택음성고속도로,1763.0,1,N,,,10,도시고속,Y
2310237800,2310099600,2310099500,금광3터널,금광2터널,평택음성고속도로,804.0,1,N,,,10,도시고속,Y
2310237900,2310099500,2310099400,금광2터널,금광2터널,평택음성고속도로,376.0,1,N,,,10,도시고속,Y
2320001900,2320000900,2320000901,김포IC 남측(본선),김포T/G,제1순환고속도로,507.0,1,N,,,10,도시고속,Y
2320002000,2320000901,2320000900,김포T/G,김포IC 남측(본선),제1순환고속도로,506.0,1,N,,,10,도시고속,Y
2320003100,2320000900,2320001300,김포IC 남측(본선),김포IC 북측(본선),제1순환고속도로,754.0,1,N,,,10,도시고속,Y
