노드ID,노드명,노드유형코드,노드유형명,회전제한유무,회전제한유무명,X좌표,Y좌표,TM_X좌표,TM_Y좌표
1000023500,종로구-성북구경계(1),105,행정경계,0,무,127.0152482,37.5818292,201346.852234,453586.272092
1000023600,유니세프한국위원회,101,도로교차점,0,무,126.9736837,37.5818059,197675.513224,453583.907103
1000023700,명신초교,101,도로교차점,0,무,127.0146497,37.5822795,201293.98131,453636.243334
1000023800,옥인시범아파트,102,도로시.종점,0,무,126.9630674,37.5823823,196737.812582,453648.196572
1000023900,혜명교회앞,101,도로교차점,1,유,127.001889,37.5823853,200166.85141,453647.889323
1000024000,성균관대입구,101,도로교차점,1,유,126.9987504,37.5830167,199889.626172,453717.963478
1000024100,대한불교조계종안국선원,101,도로교차점,0,무,126.9851048,37.583316,198684.351428,453751.286382
1000024200,팔판동삼거리,101,도로교차점,1,유,126.9792608,37.5834686,198168.168376,453768.322055
1000024300,무궁화동산,101,도로교차점,0,무,126.9727055,37.5837496,197589.166281,453799.655399
1000024400,신교동교차로,101,도로교차점,1,유,126.970364,37.5838624,197382.354305,453812.242976
1000024500,신교소방파출소,101,도로교차점,1,유,126.9702829,37.584301,197375.21054,453860.926407
1000024600,주한교황청대사관,101,도로교차점,0,무,126.9727746,37.5846192,197595.304626,453896.175592
1000024700,궁정교회,101,도로교차점,0,무,126.9711881,37.585118,197455.18873,453951.575043
1000024900,혜화동_대학로_진입,101,도로교차점,1,유,127.0013176,37.5852686,200116.374722,453967.903274
1000025000,혜화동로터리,101,도로교차점,1,유,127.0009786,37.585304,200086.434018,453971.829395
1000025300,혜화동로터리,101,도로교차점,1,유,127.0014287,37.5858287,200126.189344,454030.065337
1000025400,혜화동_우암길_진입,101,도로교차점,0,무,127.0009795,37.5858,200086.510109,454026.877572
1000025600,혜화동_혜화문길_진입,101,도로교차점,0,무,127.0012318,37.5858775,200108.797015,454035.481085
1000025700,경복고등학교,101,도로교차점,0,무,126.9700247,37.5859053,197352.456328,454038.991346
1000025800,삼청우체국,101,도로교차점,0,무,126.9852831,37.5864047,198700.155904,454094.094463
1000025900,명륜파출소,101,도로교차점,0,무,126.9966564,37.5877648,199704.685139,454244.958087
1000026000,베드루신경정신과의원,101,도로교차점,1,유,127.0046446,37.58791,200410.221379,454261.074772
1000026100,경기상고,101,도로교차점,1,유,126.968632,37.588768,197229.557124,454356.756565
1000026200,르느와르5,101,도로교차점,0,무,126.9973783,37.5892989,199768.449849,454415.217803
1000026300,자하문터널(남측),104,도로시설물,0,무,126.967023,37.5894613,197087.47559,454433.750469
1000026400,국민생활관,101,도로교차점,0,무,126.999166,37.5898168,199926.341151,454472.699088
1000026500,청운아파트,103,속성변화점,0,무,126.9656771,37.5909375,196968.664206,454597.640328
1000026600,벽산빌라,102,도로시.종점,0,무,126.9679518,37.5913964,197169.585223,454648.502827
1000026700,종로구-성북구경계(3),105,행정경계,0,무,126.9896982,37.5916279,199090.173463,454673.760554
1000026800,윤동주문학관,101,도로교차점,0,무,126.967329,37.5922348,197114.608665,454741.573949
1000026900,종로구-성북구경계(2),105,행정경계,0,무,126.999139,37.5923542,199923.959897,454754.322151
1000027100,삼청터널(남측),104,도로시설물,0,무,126.9821138,37.5932416,198420.376108,454852.960669
1000027200,종로구-성북구경계(4),105,행정경계,0,무,126.9832728,37.5952442,198522.770063,455075.211113
1000027300,세검정_자하문길_진입,101,도로교차점,0,무,126.9587748,37.5995631,196359.484856,455555.234266
1000027400,송암교앞거리,101,도로교차점,1,유,126.9576028,37.5996678,196255.99763,455566.901376
1000027500,세검정_자하문길_진출,101,도로교차점,0,무,126.958828,37.5996626,196364.192289,455566.272385
1000027600,세검정_세검정길_진입,101,도로교차점,0,무,126.9584652,37.6004135,196332.190303,455649.624119
1000027700,상명초등학교,101,도로교차점,0,무,126.9567366,37.6008728,196179.564935,455700.669266
1000027800,북악팔각정,101,도로교차점,0,무,126.9800303,37.6012922,198236.555808,455746.529164
1000027900,상명대학교,102,도로시.종점,1,유,126.9551275,37.6017404,196037.520884,455797.028504
1000028000,북악팔각정후문,101,도로교차점,0,무,126.9812958,37.6017616,198348.316032,455798.599268
1000028100,신영삼거리_세검정길_진입,101,도로교차점,0,무,126.9614272,37.6029554,196593.875461,455931.639097
1000028200,신영동삼거리,101,도로교차점,1,유,126.9618408,37.6035171,196630.415837,455993.960477
1000028300,신영삼거리_세검정길_진출,101,도로교차점,0,무,126.9626238,37.6040226,196699.587474,456050.042991
1000028400,신영삼거리_진흥로_진출,101,도로교차점,0,무,126.9612682,37.6041797,196579.887672,456067.532081
1000028500,신영삼거리_진흥로_진입,101,도로교차점,0,무,126.9613962,37.604216,196591.19356,456071.554132
1000028600,경일약국,101,도로교차점,1,유,126.9652068,37.6048758,196927.702265,456144.654216
1000028700,정릉터널(남측),104,도로시설물,0,무,126.973909,37.6069303,197696.185281,456372.423646
1000028800,구기터널,101,도로교차점,1,유,126.9589219,37.6069882,196372.843447,456379.326873
1000028900,종로구-성북구경계(5),105,행정경계,0,무,126.9858525,37.6072991,198750.793948,456413.135858
1000029000,동양카센타,101,도로교차점,0,무,126.971967,37.6073996,197524.724726,456424.561894
1000029100,구기터널동측,101,도로교차점,1,유,126.9567502,37.6084244,196181.149802,456538.811169
1000029300,구기터널(동측),104,도로시설물,0,무,126.955006,37.6087461,196027.164631,456574.589764
1000029400,종로구-성북구경계(6),105,행정경계,0,무,126.9856492,37.609186,198732.872641,456622.55889
1000029600,종로구-은평구경계(1),105,행정경계,0,무,126.9512389,37.6094776,195694.582716,456655.949301
1000029700,가나힐하우스,101,도로교차점,0,무,126.975869,37.6100704,197869.345207,456720.89582
1000029800,하비에르 국제학교,101,도로교차점,0,무,126.9564774,37.610821,196157.18555,456804.821821
1000029900,평창동삼성아파트,101,도로교차점,0,무,126.9783769,37.6111221,198090.8019,456837.577304
1000030000,북악터널(서측),104,도로시설물,0,무,126.9795589,37.6116087,198195.180234,456891.552412
1000030100,종로구-성북구경계(7),105,행정경계,0,무,126.9851146,37.611706,198685.718715,456902.268058
1000030200,구기동3차현대빌라,101,도로교차점,0,무,126.956396,37.6116505,196150.041786,456896.897006
1000030300,건덕빌라,101,도로교차점,0,무,126.9568766,37.6122014,196192.507496,456958.015878
1000030400,가나아트센타,101,도로교차점,0,무,126.9749962,37.6125733,197792.351303,456998.708876
1000030500,이북5도청,101,도로교차점,0,무,126.9558556,37.6133059,196102.416691,457080.650498
1000030600,북악휴계실,101,도로교차점,0,무,126.9781119,37.6134674,198067.463399,457097.883727
1000030700,구기동삼익빌라,102,도로시.종점,0,무,126.9544424,37.6161982,195977.797692,457401.723015
1000030800,베네스트아파트,101,도로교차점,0,무,126.9636335,37.5950538,196788.353191,455054.566513
1000030900,세종로공원,101,도로교차점,0,무,126.976612,37.5742717,197933.958374,452747.624195
1000031000,청계광장,101,도로교차점,0,무,126.9770922,37.5694158,197976.24335,452208.664505
1000031100,대한민국역사박물관,101,도로교차점,0,무,126.9771841,37.5743409,197984.493892,452755.297127
1000031200,창경궁로_종로_진출,101,도로교차점,0,무,126.9978863,37.5702293,199813.274459,452298.712846
1000031300,창경궁로_종로_진입,101,도로교차점,0,무,126.9985533,37.5707449,199872.19197,452355.939859
1000031400,버들다리(북측),101,도로교차점,1,유,127.0067458,37.5698158,200595.940662,452252.83767
1000031500,신창읍민회관,101,도로교차점,0,무,127.0153629,37.5793572,201357.030441,453311.914745
1010000300,후암삼거리,101,도로교차점,0,무,126.976534,37.5529871,197926.474478,450385.290336
1010000400,약수역,101,도로교차점,1,유,127.0106494,37.5548223,200940.989657,450588.7724
1010000600,남산2호터널북단,101,도로교차점,1,유,127.0038611,37.5553196,200341.165585,450643.916652
1010000700,도동삼거리,101,도로교차점,0,무,126.9769403,37.5560042,197962.457883,450720.147672
1010000900,남산3호터널북단,104,도로시설물,0,무,126.983155,37.5554049,198511.575231,450653.512227
1010001000,서울역,101,도로교차점,0,무,126.9726242,37.5570508,197581.121918,450836.406499
1010001100,남산1호터널(북측),104,도로시설물,0,무,126.9929839,37.5557051,199380.062058,450686.721911
1010002800,중구청,101,도로교차점,1,유,126.9983458,37.5643501,199853.849515,451646.187663
1010003200,중부경찰서앞,101,도로교차점,0,무,126.9899648,37.5648325,199113.402315,451699.777802
1010003700,정동제일교회,101,도로교차점,1,유,126.97341,37.5652612,197650.813591,451747.639038
1010004000,시청앞광장,101,도로교차점,1,유,126.9790486,37.5659849,198148.994136,451827.836391
1010004800,시청후문,101,도로교차점,1,유,126.9791981,37.5669766,198162.223329,451937.903278
1010004900,서울시의회,101,도로교차점,1,유,126.9771277,37.5670546,197979.320915,451946.606103
1010005300,동평화시장,101,도로교차점,0,무,127.0122029,37.5696423,201078.043769,452233.633732
1010005400,남산공원길삼거리2,101,도로교차점,0,무,126.9988289,37.5508209,199896.513001,450144.611625
1010005500,국립극장,101,도로교차점,0,무,127.0006451,37.5512885,200057.002516,450196.50534
1010005600,금호터널(북측),104,도로시설물,0,무,127.0130668,37.5518549,201154.636387,450259.445211
1010005700,약수고가차도_매봉산길_진출,101,도로교차점,0,무,127.0121868,37.5521518,201076.876358,450292.388648
1010005800,약수고가차도_동호로_진입,101,도로교차점,0,무,127.0127036,37.5521846,201122.541606,450296.035009
1010005900,남산학사빌딩,102,도로시.종점,0,무,126.9968071,37.5526179,199717.860906,450344.061997
1010006000,약수고가차도(남측),101,도로교차점,1,유,127.0122944,37.5527608,201086.37375,450359.987079
1010006400,남산공원길삼거리,101,도로교차점,0,무,126.9831145,37.5545553,198507.976891,450559.214538
1010006500,백범광장,101,도로교차점,0,무,126.9812592,37.5549066,198344.047344,450598.234043
1010006700,서울역고가차도(서측)_1,101,도로교차점,0,무,126.967477,37.5548471,197126.241066,450591.970796
1010006900,남산2호터널입구_장충단길_진입,101,도로교차점,0,무,127.0033989,37.5548935,200300.32642,450596.628825
1010007100,남산2호터널(북측),104,도로시설물,0,무,127.0024142,37.5552117,200213.315796,450631.94313
1010007300,남산2호터널입구_남산2호터널_진,101,도로교차점,0,무,127.003093,37.5552358,200273.297594,450634.614607
1010007400,남산2호터널입구_남산2호터널_진,101,도로교차점,0,무,127.0030734,37.5553428,200271.568351,450646.489358
1010007600,남산2호터널입구_장충단길_진출,101,도로교차점,0,무,127.004126,37.5557915,200364.573439,450696.291614
1010007800,약수고가차도(북측),104,도로시설물,0,무,127.0093844,37.5564561,200829.198236,450770.092066
1010007900,경림회관_만리재안길_진입,101,도로교차점,0,무,126.9685659,37.5565328,197222.525827,450779.02832
1010008000,남산1호터널북단,101,도로교차점,1,유,126.9925706,37.5566277,199343.549485,450789.115866
1010008100,한국외환은행남대문지점,101,도로교차점,1,유,126.9739635,37.5565491,197699.448674,450780.692434
1010008200,숭의여자대학,101,도로교차점,0,무,126.9850512,37.5565929,198679.143467,450785.340034
1010008300,청파로-만리재안길진입로,101,도로교차점,0,무,126.969878,37.5565975,197338.459583,450786.169714
1010008400,서울역(서부),101,도로교차점,0,무,126.96988,37.5568137,197338.643627,450810.169008
1010008500,서울역(서부),101,도로교차점,1,유,126.969023,37.5569523,197262.924546,450825.57179
1010008700,퇴계로_세종대로_진입,101,도로교차점,0,무,126.9730184,37.557571,197615.973959,450894.127025
1010008800,서울역,104,도로시설물,0,무,126.9757455,37.55722,197856.924308,450855.107808
1010008900,요금징수소,103,속성변화점,1,유,126.9832768,37.557243,198522.377529,450857.518511
1010009000,경림회관_중림길_진출,101,도로교차점,0,무,126.9682912,37.5573099,197198.276053,450865.283897
1010009100,통일로_한강대로_진출,101,도로교차점,0,무,126.9717122,37.5576315,197500.560909,450900.87692
1010009200,경림회관_중림길_진입,101,도로교차점,0,무,126.9683711,37.5573973,197205.345938,450874.98012
1010009300,세종대로_통일로_진입,101,도로교차점,0,무,126.9718375,37.5576731,197511.637832,450905.492304
1010009400,세종대로_통일로_진출,101,도로교차점,0,무,126.9729047,37.5576301,197605.930492,450900.694272
1010009500,경림회관_만리재안길_진출,101,도로교차점,0,무,126.9690832,37.5575034,197268.264293,450886.733952
1010009600,금호여중,101,도로교차점,0,무,127.019052,37.5580887,201683.375775,450951.421364
1010009700,서울역소화물취급소,101,도로교차점,0,무,126.9693942,37.5580319,197295.767421,450945.379684
1010009800,청암빌딩,101,도로교차점,0,무,126.9716509,37.5584847,197495.171503,450995.574625
1010009900,장충체육관_장충단길_진입_2,101,도로교차점,0,무,127.0056978,37.5586971,200503.432669,451018.785816
1010010000,중림삼거리_청파로_진출,101,도로교차점,0,무,126.9693937,37.558567,197295.735207,451004.776021
1010010100,장충체육관_훈련원로_진출,101,도로교차점,0,무,127.0051102,37.5590019,200451.516773,451052.613505
1010010200,의주로지하차도(남측),104,도로시설물,0,무,126.9716467,37.5581406,197494.792792,450957.387328
